index,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream,upload_date,dias_na_plataforma,spotify_upload
7092,Rekha Bhardwaj,https://open.spotify.com/artist/3cqeO3muWIW5uSmUDNCmyT,Aise Kyun - Ghazal Version,Mismatched: Season 2 (Music from the Netflix Series),album,spotify:track:02wf1NAQdIpe5S1NJYPwvB,0.395,0.378,3.0,-9.743,0.0443,0.88,0.0879,0.105,0.286,152.204,329081.0,28104503.0,2022-10-12 05:49:49,117,2022-09-30
7099,Rekha Bhardwaj,https://open.spotify.com/artist/3cqeO3muWIW5uSmUDNCmyT,Kabira - VIP Remix,Kabira (VIP Remix),single,spotify:track:7cd4cQWYod32lYiISRis0q,0.501,0.621,2.0,-8.771,0.0388,0.186,0.0,0.121,0.483,154.909,219916.0,2045481.0,2022-06-24 00:07:09,227,2021-08-11
7101,Ice Nine Kills,https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt,The Shower Scene,Welcome To Horrorwood: The Silver Scream 2,album,spotify:track:0sZ7125n1GTxvrq0anThNy,0.376,0.944,2.0,-4.053,0.174,0.000101,1.18e-06,0.313,0.453,176.021,191693.0,13825500.0,2022-08-09 18:43:37,181,2021-10-15
7104,Ice Nine Kills,https://open.spotify.com/artist/52qKfVcIV4GS8A8Vay2xtt,Welcome to the Chaos (feat. Spencer Charnas of Ice Nine Kills),Welcome to the Chaos,album,spotify:track:1lk2MrlN6AEdDwWH4WxTPe,0.458,0.948,5.0,-4.759,0.0901,0.00013,0.0,0.194,0.502,160.033,208979.0,4922124.0,2022-07-22 17:00:11,199,2022-07-22
7110,Pixote,https://open.spotify.com/artist/0ciLF0bOuu2BhqzCEZgHoB,Chama no Privado - Ao Vivo,Live Mixturadin,album,spotify:track:6NOo9OLa1TKwdJhMbnwDU1,0.605,0.552,11.0,-9.279,0.0837,0.628,0.0,0.0685,0.65,168.085,163929.0,10714646.0,2022-04-28 23:55:39,284,2022-09-22
7123,Meet Bros.,https://open.spotify.com/artist/0qpsFfOT3SmdGmnyV6rOhS,Pappi Jhappi,"Pappi Jhappi (From ""Govinda Naam Mera"")",single,spotify:track:5tMipBSvSMeppvepjQnbex,0.87,0.508,8.0,-8.112,0.0365,0.366,0.0,0.102,0.91,111.966,178955.0,2515355.0,2022-12-12 08:37:10,56,2022-12-11
7132,Yeah Yeah Yeahs,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2,Spitting Off the Edge of the World,Cool It Down,album,spotify:track:0JX23XA8E7aN1Chj32kgVn,0.413,0.722,2.0,-5.875,0.036,0.00342,3.13e-06,0.0626,0.0803,109.948,257747.0,12710578.0,2022-06-01 14:00:11,250,2022-09-30
7133,Yeah Yeah Yeahs,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2,Burning,Cool It Down,album,spotify:track:4JFet0crxTPHFV2n1ZqZKV,0.528,0.799,7.0,-5.402,0.047,0.0371,5.25e-06,0.0928,0.189,116.005,245120.0,6520936.0,2022-08-12 16:00:10,178,2022-09-30
7134,Yeah Yeah Yeahs,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2,Wolf,Cool It Down,album,spotify:track:4g3alZ0okNvZiOWW4pGUpw,0.576,0.812,4.0,-5.035,0.0505,0.0108,0.00241,0.116,0.32,109.033,253027.0,3656680.0,2022-10-31 14:00:26,98,2022-09-30
7154,Rush,https://open.spotify.com/artist/2Hkut4rAAyrQxRdof7FVJq,YYZ,Moving Pictures (2011 Remaster),album,spotify:track:3lpDrxUkr0tIe1kmJvdK7d,0.51,0.919,7.0,-8.244,0.0593,0.00205,0.809,0.068,0.386,141.053,265840.0,41179962.0,2022-03-11 17:00:11,332,1981-02-12
7156,Rush,https://open.spotify.com/artist/2Hkut4rAAyrQxRdof7FVJq,Red Barchetta,Moving Pictures (2011 Remaster),album,spotify:track:6UGHk2cmbDC1oidVjXcCKo,0.528,0.921,2.0,-7.64,0.0524,0.0174,0.000186,0.0472,0.298,144.368,370427.0,24564476.0,2022-04-15 04:00:21,297,1981-02-12
7171,Silvestre Dangond,https://open.spotify.com/artist/3OcvS8PzSGYMBvLdzY6g3e,Sé Que Estás Con Él,INTRUSO,album,spotify:track:003A7dXikhqxbT1dWXPuf3,0.807,0.713,11.0,-4.185,0.0925,0.073,0.0,0.0812,0.772,91.972,192073.0,2078183.0,2022-12-02 05:00:11,66,2022-10-14
7216,Curren$y,https://open.spotify.com/artist/6X8WdFjrNhXATMDSs26aCc,3AM in New Orleans,Lil Black Jean Jacket 3,album,spotify:track:18kOgPYJgcMCpurna8P23T,0.649,0.647,6.0,-7.386,0.0913,0.0496,0.0008,0.104,0.844,158.982,133679.0,11975020.0,2022-05-31 16:30:58,251,2022-05-11
7220,Curren$y,https://open.spotify.com/artist/6X8WdFjrNhXATMDSs26aCc,Pelicans,Pelicans,single,spotify:track:1N4BtJIjNoaEtoBMjgri7j,0.812,0.479,2.0,-7.763,0.389,0.266,0.0,0.108,0.399,92.039,208723.0,313690.0,2023-01-13 05:00:43,24,2023-01-13
7222,Curren$y,https://open.spotify.com/artist/6X8WdFjrNhXATMDSs26aCc,No Yeast (feat. Boldy James),Continuance,album,spotify:track:3x9UBH1vVMNVLCPTx9duyZ,0.514,0.449,6.0,-12.713,0.342,0.853,0.000198,0.711,0.622,65.451,243840.0,2146165.0,2022-03-01 01:07:58,342,2022-02-18
7223,Curren$y,https://open.spotify.com/artist/6X8WdFjrNhXATMDSs26aCc,Radioactive,The Drive in Theatre Part 2,album,spotify:track:45AIuD8zNP8MzT7KyuoBcA,0.748,0.792,11.0,-5.18,0.273,0.095,0.0,0.166,0.54,134.041,188291.0,463086.0,2022-11-26 02:44:25,72,2022-11-25
7229,Little Big Town,https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv,Hell Yeah,Mr. Sun,album,spotify:track:3AKwkcaoREu24cKpKwnYj7,0.581,0.596,11.0,-5.01,0.0355,0.141,0.0,0.0874,0.912,171.975,175840.0,13408404.0,2022-06-07 17:00:32,244,2022-09-16
7231,Little Big Town,https://open.spotify.com/artist/3CygdxquGHurS7f9LjNLkv,Rich Man,Mr. Sun,album,spotify:track:2QUqxiiYJw4cg2HUCnfYLa,0.681,0.345,7.0,-9.869,0.0351,0.563,0.0,0.0718,0.253,76.014,210067.0,2640381.0,2022-12-16 21:00:07,52,2022-09-16
7246,The Prodigy,https://open.spotify.com/artist/4k1ELeJKT1ISyDv8JivPpB,Breathe - Mefjus & Camo & Krooked Remix,Breathe (Mefjus & Camo & Krooked Remix),single,spotify:track:5zHzEsYUDBc9tshCpYu17D,0.505,0.995,10.0,-0.295,0.122,0.000511,0.742,0.0781,0.419,175.0,224914.0,1392713.0,2022-10-28 09:00:37,101,2022-10-28
7248,Fabri Fibra,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,Caos,Caos,album,spotify:track:5ychvxJuts6RyjQz2aoXqY,0.704,0.778,2.0,-5.52,0.127,0.0676,0.0,0.344,0.779,93.493,179653.0,24516467.0,2022-10-05 12:00:30,124,2022-03-18
7250,Fabri Fibra,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,Propaganda,Caos,album,spotify:track:6t0ovtgnoAq9orbnisSzZp,0.894,0.778,4.0,-3.868,0.0881,0.0372,0.0,0.178,0.888,105.015,213507.0,22669907.0,2022-03-18 11:00:27,325,2022-03-18
7253,Fabri Fibra,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,Cocaine,Caos,album,spotify:track:5xIlm5Scz7D2UFo6RyMMQE,0.584,0.685,9.0,-6.891,0.173,0.0686,0.0,0.124,0.147,89.824,185667.0,9329896.0,2022-03-18 00:00:08,325,2022-03-18
7254,Fabri Fibra,https://open.spotify.com/artist/7u710e44HW3K7A5eTnRqHC,Stelle,Caos,album,spotify:track:66AUa1k42pssdUkFCDOhC8,0.638,0.921,8.0,-4.428,0.112,0.00323,0.0,0.185,0.621,120.004,186107.0,8096317.0,2022-06-27 12:00:00,224,2022-03-18
7259,Chris Isaak,https://open.spotify.com/artist/7290H8m1Dwt8G7jm1y9CQx,Cotton Candy Land,ELVIS (Original Motion Picture Soundtrack),album,spotify:track:1vLDwzi73A2tKAeWMWSjMM,0.41,0.567,7.0,-8.926,0.0511,0.311,0.00626,0.113,0.565,190.019,162493.0,1960399.0,2022-06-24 04:00:31,227,2022-06-24
7290,MK,https://open.spotify.com/artist/1yqxFtPHKcGcv6SXZNdyT9,Better (feat. Teddy Swims),Better (feat. Teddy Swims),single,spotify:track:5MnmuLgPmsAFkmG5n85cna,0.624,0.966,6.0,-3.155,0.041,0.0729,4.84e-06,0.181,0.758,124.984,182463.0,12474208.0,2022-07-27 15:00:11,194,2022-07-15
7295,MK,https://open.spotify.com/artist/1yqxFtPHKcGcv6SXZNdyT9,Kiss It Better,Kiss It Better,single,spotify:track:78VvdxcfXAYBhdzuLFFvSK,0.795,0.83,2.0,-5.358,0.0332,0.00102,0.0345,0.0964,0.601,127.008,257056.0,5670061.0,2022-10-21 10:39:07,108,2022-09-30
7296,MK,https://open.spotify.com/artist/1yqxFtPHKcGcv6SXZNdyT9,Teardrops (feat. Majid Jordan),Teardrops (feat. Majid Jordan),single,spotify:track:0pPpcDDIiVBeBS5jBecnSC,0.603,0.899,6.0,-4.784,0.0288,0.00113,0.00647,0.0782,0.705,125.001,170982.0,7061475.0,2022-04-29 04:00:17,283,2022-04-29
7303,Meryl Streep,https://open.spotify.com/artist/2HB65P72dFRiOKvbLLcil2,"The Winner Takes It All - From ""Mamma Mia!""",Mamma Mia! The Movie Soundtrack,album,spotify:track:4uytiW8D73yWQHkg1PzYlB,0.427,0.377,5.0,-8.136,0.0334,0.682,0.0,0.105,0.245,125.081,297933.0,69148351.0,2022-06-03 17:00:33,248,2008-01-01
7304,Meryl Streep,https://open.spotify.com/artist/2HB65P72dFRiOKvbLLcil2,"Money, Money, Money - From 'Mamma Mia!' Original Motion Picture Soundtrack",Mamma Mia! The Movie Soundtrack,album,spotify:track:5wiSmUpfrWBuAT6DKm2uyD,0.759,0.733,0.0,-4.773,0.0362,0.246,2.11e-06,0.0493,0.481,121.977,186453.0,73969584.0,2022-05-23 17:00:25,259,2008-01-01
7322,Carlos Baute,https://open.spotify.com/artist/3smfreCkyJt7bShaTYpG77,Ni la Mitad,Ni la Mitad,single,spotify:track:4RVOSlBWNPg5gioxdE7NDE,0.733,0.453,11.0,-9.217,0.0328,0.523,0.0,0.0884,0.745,105.914,202083.0,1080322.0,2022-10-27 17:00:10,102,2022-10-28
7329,Chris Lake,https://open.spotify.com/artist/5Igpc9iLZ3YGtKeYfSrrOE,In The Yuma (feat. Aatig),In The Yuma (feat. Aatig),single,spotify:track:2e2yKavdT6WQzzMHwNtPFa,0.846,0.891,1.0,-4.902,0.0652,0.000394,0.803,0.124,0.94,126.029,156216.0,11269834.0,2022-11-11 05:02:25,87,2022-11-11
7339,Descemer Bueno,https://open.spotify.com/artist/5luyt0SUvGkDMY4ILP6Qhl,El Ignorante,El Ignorante,single,spotify:track:3KdbrghT4Y4uiCC5Bo2NCI,0.84,0.808,2.0,-3.324,0.159,0.417,1.3e-05,0.101,0.425,95.009,244850.0,3170275.0,2022-05-20 16:00:11,262,2022-05-20
7347,Ruger,https://open.spotify.com/artist/0a1SidMjD8D6EHvJph4n2H,Girlfriend,The Second Wave Deluxe,single,spotify:track:4MzOppXoeKvDsVaNMeOK3C,0.788,0.913,5.0,-4.495,0.0671,0.243,0.0689,0.272,0.672,99.994,196800.0,19313722.0,2022-08-04 11:00:06,186,2022-06-17
7348,Ruger,https://open.spotify.com/artist/0a1SidMjD8D6EHvJph4n2H,Red Flags,Red Flags,single,spotify:track:3DfHEgzFDF893oP7lZTGbb,0.665,0.698,11.0,-6.852,0.226,0.193,1.02e-06,0.11,0.643,98.603,175255.0,4004229.0,2022-11-15 13:00:10,83,2022-11-15
7349,Ruger,https://open.spotify.com/artist/0a1SidMjD8D6EHvJph4n2H,Dior,The Second Wave,single,spotify:track:6nLdg1lpE3dHLmNam1aoA6,0.75,0.539,7.0,-6.704,0.215,0.164,0.0226,0.0633,0.809,196.054,220526.0,20836907.0,2022-04-14 11:00:32,298,2021-11-26
7350,Ruger,https://open.spotify.com/artist/0a1SidMjD8D6EHvJph4n2H,WeWe,The Second Wave Deluxe,single,spotify:track:6vy5gmpM2yuLAhDRtGOtPw,0.719,0.584,6.0,-5.589,0.251,0.372,0.0,0.139,0.519,93.979,173617.0,5402500.0,2022-06-16 23:00:13,235,2022-06-17
7352,Ruger,https://open.spotify.com/artist/0a1SidMjD8D6EHvJph4n2H,Snapchat,The Second Wave,single,spotify:track:10m1yYuud3w7bb43srjbWi,0.809,0.454,1.0,-5.715,0.0429,0.121,0.000177,0.218,0.309,94.033,206775.0,10249453.0,2022-01-06 11:00:09,396,2021-11-26
7388,First Aid Kit,https://open.spotify.com/artist/21egYD1eInY6bGFcniCRT1,Out of My Head,Palomino,album,spotify:track:5LgguaX9k42ruNIHNZA6Re,0.566,0.751,5.0,-4.995,0.0357,0.0269,2.41e-06,0.0987,0.118,118.022,213187.0,7839804.0,2022-08-12 04:00:09,178,2022-11-04
7391,First Aid Kit,https://open.spotify.com/artist/21egYD1eInY6bGFcniCRT1,Palomino,Palomino,album,spotify:track:0zosLtbwbykpbPRyZMCeL5,0.488,0.788,5.0,-3.626,0.0471,0.0401,0.0,0.0504,0.614,83.853,197093.0,1818311.0,2022-11-04 14:00:08,94,2022-11-04
7393,First Aid Kit,https://open.spotify.com/artist/21egYD1eInY6bGFcniCRT1,Angel,Palomino,album,spotify:track:5Hyhxqul0tue982tt2SAWl,0.62,0.749,11.0,-4.398,0.0262,0.0729,1.86e-06,0.2,0.68,116.031,219533.0,5252743.0,2022-06-22 14:00:13,229,2022-11-04
7394,First Aid Kit,https://open.spotify.com/artist/21egYD1eInY6bGFcniCRT1,Turning Onto You,Palomino,album,spotify:track:3WmeCu95tPhVv9VVcajjkX,0.558,0.634,10.0,-5.629,0.0325,0.114,7.71e-05,0.0896,0.796,159.896,201827.0,2723675.0,2022-10-06 14:00:12,123,2022-11-04
7411,Theory of a Deadman,https://open.spotify.com/artist/74eX4C98E4FCrAMl39qRsJ,Ambulance,Ambulance,single,spotify:track:5YWjjonpichJ9BPDjzBwBt,0.476,0.973,2.0,-4.724,0.105,0.0166,1.87e-06,0.108,0.419,175.045,207917.0,460620.0,2023-01-13 05:25:52,24,2023-01-13
7414,Theory of a Deadman,https://open.spotify.com/artist/74eX4C98E4FCrAMl39qRsJ,Dinosaur,Dinosaur,single,spotify:track:3DK5OFBHIEF18MG40nzDgI,0.268,0.846,9.0,-5.358,0.142,0.00412,0.0,0.147,0.338,148.106,227822.0,1432119.0,2022-11-08 17:00:09,90,2022-10-20
7420,Los Caligaris,https://open.spotify.com/artist/13wFTN72PGSUxzEHJP5Ljs,Con Vos,Con Vos,single,spotify:track:5DNRryBkStHmqKtwigXZFR,0.686,0.862,0.0,-5.082,0.0681,0.356,0.0,0.1,0.961,163.924,162323.0,4107553.0,2022-05-21 01:00:12,261,2022-05-13
7430,Juelz Santana,https://open.spotify.com/artist/6Uh8uJyN9g7oFjDK16nJgb,Dipshits,U Wasn't There,album,spotify:track:1MFPZAOgNGPY6eV6OiRq0q,0.422,0.817,6.0,-6.949,0.109,3.63e-05,0.00657,0.127,0.302,157.959,211560.0,110934.0,2022-09-23 04:00:15,136,2022-09-23
7434,Bushido,https://open.spotify.com/artist/3c96G4d2lUOxhomM2mby5S,Jupiterring,Jupiterring,single,spotify:track:2VrJLawJS6gr7HJiCPcn5j,0.673,0.681,11.0,-7.869,0.223,0.506,0.0,0.178,0.131,122.673,239512.0,1868645.0,2022-10-20 22:00:08,109,2022-10-21
7438,Raí Saia Rodada,https://open.spotify.com/artist/0NiaKn55OzJswiYevvlKfz,Solteiro Sem Futuro,Solteiro Sem Futuro,single,spotify:track:26246zLQcwlRYMKKKa25On,0.845,0.843,7.0,-3.543,0.0563,0.698,3.68e-06,0.0997,0.846,139.93,149715.0,3036811.0,2022-12-23 14:00:09,45,2022-12-09
7442,Raí Saia Rodada,https://open.spotify.com/artist/0NiaKn55OzJswiYevvlKfz,Cheiro do Mato,Cheiro do Mato,single,spotify:track:2VE8nNu0MB82rj2KHCkN2N,0.745,0.849,11.0,-2.793,0.0652,0.629,0.0,0.163,0.962,154.134,134359.0,10817532.0,2022-02-22 14:00:12,349,2022-02-11
7445,Raí Saia Rodada,https://open.spotify.com/artist/0NiaKn55OzJswiYevvlKfz,Vou Divulgar o Áudio,Vou Divulgar o Áudio,album,spotify:track:66JIB6Rjq23ZRVXGsYDjo8,0.757,0.743,3.0,-7.146,0.0414,0.245,2.14e-05,0.0842,0.645,140.03,166929.0,5711512.0,2022-06-21 14:00:32,230,2022-06-03
7452,Gunna,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,pushin P (feat. Young Thug),DS4EVER,album,spotify:track:3XOalgusokruzA5ZBA2Qcb,0.773,0.422,1.0,-4.572,0.187,0.00783,0.00693,0.129,0.488,77.502,136267.0,269989884.0,2022-01-12 20:13:32,390,2022-01-13
7453,Gunna,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,All The Money (with Gunna) [Bonus],HEROES & VILLAINS,album,spotify:track:4a1fh9vJMMoRjNrBmEWoM0,0.837,0.58,4.0,-6.932,0.0618,0.053,0.00276,0.699,0.262,111.981,167400.0,27170562.0,2022-12-02 05:00:09,66,2022-12-02
7455,Gunna,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,BRODIES,BRODIES,single,spotify:track:1pGxSl5VmzBtejKSmuAKKU,0.761,0.41,2.0,-10.149,0.201,0.0207,1.14e-06,0.135,0.28,77.498,150594.0,4972667.0,2023-01-19 22:59:09,18,2023-01-20
7456,Gunna,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,Banking On Me,Banking On Me,single,spotify:track:7Fege3yv4dvehB3NdRBGwI,0.793,0.308,0.0,-10.414,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,200000.0,103054042.0,2022-06-15 14:00:31,236,2022-02-14
7458,Arijit Singh,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,"Apna Bana Le (From ""Bhediya"")","Apna Bana Le (From ""Bhediya"")",single,spotify:track:7Els4IIFYa4P4RxBkZkxdd,0.586,0.562,9.0,-7.399,0.0267,0.803,5.52e-06,0.063,0.436,93.982,261702.0,78428787.0,2022-11-07 09:00:10,91,0000
7459,Arijit Singh,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,Kesariya,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0.0,-6.525,0.0278,0.572,0.0,0.1,0.436,94.009,268165.0,237685270.0,2022-07-17 06:30:12,204,2022-10-06
7462,Arijit Singh,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,Deva Deva,Brahmastra (Original Motion Picture Soundtrack),album,spotify:track:4SqPZorSDuUtvdJwVGeZRC,0.539,0.729,0.0,-7.588,0.0412,0.627,0.000941,0.128,0.435,112.074,279107.0,60032339.0,2022-08-08 08:32:10,182,2022-10-06
7464,Arijit Singh,https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw,Atak Gaya - Arijit Singh,Badhaai Do (Original Motion Picture Soundtrack),compilation,spotify:track:5WzfGg2ueNoOS5aIkaR9qX,0.4,0.366,6.0,-8.598,0.0342,0.87,0.00163,0.102,0.508,80.568,199407.0,50627569.0,2022-02-02 05:30:04,369,0000
7478,John Legend,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,Wonder Woman,LEGEND,album,spotify:track:3BLWGYOcy1svvsBByeFxLh,0.628,0.476,0.0,-4.947,0.0352,0.417,0.0,0.121,0.336,147.915,168562.0,14624071.0,2022-09-14 16:00:11,145,2022-09-09
7479,John Legend,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,album,spotify:track:2sOj9vyd6yiss9W1IK6chU,0.42,0.725,8.0,-4.262,0.223,0.092,0.0,0.18,0.186,77.941,501648.0,29746664.0,2022-08-26 04:00:08,164,2022-08-26
7480,John Legend,https://open.spotify.com/artist/5y2Xq6xcjJb2jVM54GHK3t,Nervous,LEGEND,album,spotify:track:1XNAH3h63O1hWFcgyHGbjf,0.545,0.587,2.0,-4.842,0.0634,0.414,0.0,0.224,0.359,123.107,188046.0,12011062.0,2022-09-20 16:00:09,139,2022-09-09
7493,The Killers,https://open.spotify.com/artist/0C0XlULifJtAgn6ZNCW2eu,boy,boy,single,spotify:track:3Qw0WuniULBdYjXe2jsqCy,0.634,0.872,10.0,-4.826,0.043,0.0135,0.00153,0.115,0.48,127.979,198480.0,14894581.0,2022-08-10 19:00:10,180,2022-08-05
7500,Diplo,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX,Wasted (feat. Kodak Black & Koe Wetzel),Wasted (feat. Kodak Black & Koe Wetzel),single,spotify:track:7ndDjjFDzw6Q68TmIzgHep,0.674,0.753,3.0,-3.226,0.0388,0.00264,1.76e-06,0.0599,0.292,139.99,155495.0,4496247.0,2023-01-13 05:00:08,24,2023-01-13
7508,Reik,https://open.spotify.com/artist/0vR2qb8m9WHeZ5ByCbimq2,5 Estrellas,5 Estrellas,single,spotify:track:3XbzMSWKdp8FzcQHA9BeXw,0.66,0.76,9.0,-4.04,0.436,0.105,0.0,0.0582,0.799,177.854,191095.0,29917528.0,2022-08-25 23:00:11,165,2022-08-25
7555,La K'onga,https://open.spotify.com/artist/3ghRXw2nUEH2THaL82hw8R,Olvídate (Remix),Olvídate (Remix),single,spotify:track:13MMOQ8Z8nAasSKchrfVJA,0.712,0.842,8.0,-5.329,0.0356,0.0281,0.0,0.0575,0.618,153.047,199170.0,6204702.0,2022-09-09 22:00:12,150,2022-09-09
7556,La K'onga,https://open.spotify.com/artist/3ghRXw2nUEH2THaL82hw8R,No Se Va,No Se Va,single,spotify:track:44VMZB1D8fovWxdDIwIPo6,0.719,0.759,3.0,-7.725,0.0542,0.141,0.0,0.334,0.683,152.936,220753.0,3075794.0,2022-11-02 20:00:09,96,2022-11-02
7562,YG,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,Toxic,I GOT ISSUES,album,spotify:track:2JZYXjz0H86eOrXcTr0MIm,0.662,0.489,10.0,-7.041,0.213,0.427,0.0,0.0958,0.436,99.891,213289.0,20052325.0,2022-08-12 04:00:09,178,2022-09-30
7563,YG,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,Miss My Dawgs (with Lil Wayne),Miss My Dawgs,single,spotify:track:5fCBPjWjqaa0vuRO0ZRWPC,0.857,0.662,7.0,-9.096,0.275,0.0374,2.21e-06,0.414,0.383,89.907,163205.0,5257642.0,2022-12-09 05:00:20,59,2022-12-09
7564,YG,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,Scared Money (feat. J. Cole & Moneybagg Yo),I GOT ISSUES,album,spotify:track:2xqF049eMMwEdPvCmwrbtq,0.897,0.652,8.0,-6.371,0.238,0.00738,0.0,0.197,0.68,84.005,204286.0,53726033.0,2022-02-04 05:00:11,367,2022-09-30
7566,YG,https://open.spotify.com/artist/0A0FS04o6zMoto8OKPsDwY,Sober (feat. Roddy Ricch & Post Malone),I GOT ISSUES,album,spotify:track:0AzqJBVMdHP9ijAadQ0T18,0.671,0.46,7.0,-8.643,0.215,0.12,0.0,0.106,0.298,83.877,253913.0,9174964.0,2022-09-30 04:00:06,129,2022-09-30
7571,Vishal Dadlani,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,"Besharam Rang (From ""Pathaan"")","Besharam Rang (From ""Pathaan"")",single,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,0.773,0.795,8.0,-5.537,0.0412,0.0587,0.00237,0.154,0.649,115.997,258474.0,44902959.0,2022-12-12 05:30:08,56,2022-12-12
7572,Vishal Dadlani,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,Jhoome Jo Pathaan,Pathaan,single,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,0.817,0.738,7.0,-7.639,0.0748,0.0964,0.0,0.331,0.616,104.964,208164.0,22899885.0,2022-12-22 05:30:09,46,2022-12-22
7574,Vishal Dadlani,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,Firecracker,Jayeshbhai Jordaar,single,spotify:track:324Y55zUTRSMdtFwc91csa,0.838,0.63,9.0,-5.609,0.171,0.242,0.0,0.0719,0.64,100.986,166601.0,18455473.0,2022-04-25 06:26:06,287,2022-04-25
7577,Vishal Dadlani,https://open.spotify.com/artist/6CXEwIaXYfVJ84biCxqc9k,Ved Lavlay,Ved (Original Motion Picture Soundtrack),single,spotify:track:7tVqxbTLELBul4nLg08mMn,0.837,0.736,8.0,-5.502,0.0506,0.169,0.00023,0.0911,0.758,98.011,231165.0,2497726.0,2022-12-20 12:30:36,48,2022-12-20
7596,Thundercat,https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw,Them Changes - Sped Up,Them Changes (Sped Up),single,spotify:track:6pod2VRHVTven17Da0uZHi,0.815,0.658,2.0,-7.811,0.0464,0.557,0.322,0.114,0.871,114.326,135116.0,18395375.0,2022-10-06 18:39:22,123,2022-10-06
7597,Thundercat,https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw,Cracker Island (feat. Thundercat),Cracker Island (feat. Thundercat),single,spotify:track:2W3ZpQg9i6lE6kmHbcdu9N,0.741,0.913,2.0,-3.34,0.0465,0.00343,0.103,0.325,0.643,120.012,213750.0,42671901.0,2022-07-28 16:00:11,193,2022-06-22
7601,Pentatonix,https://open.spotify.com/artist/26AHtbjWKiwYzsoGoUZq53,Kid On Christmas (feat. Meghan Trainor),Holidays Around the World,album,spotify:track:5glU2EWqa5hpYqGPboSNjV,0.419,0.817,2.0,-4.704,0.0468,0.0243,0.0,0.251,0.317,78.107,202600.0,14048180.0,2022-11-29 15:01:39,69,2022-10-28
7608,Ha*Ash,https://open.spotify.com/artist/5xd2Tg7Zo8755eCy8Gxkp8,Mi Salida Contigo,Haashtag,album,spotify:track:5zMaWQoxNyNo8hJICxNyBK,0.661,0.782,11.0,-4.292,0.0633,0.144,0.0,0.309,0.678,160.086,175053.0,20804888.0,2022-08-30 00:00:09,160,2022-09-02
7611,Ha*Ash,https://open.spotify.com/artist/5xd2Tg7Zo8755eCy8Gxkp8,Supongo Que Lo Sabes,Haashtag,album,spotify:track:0poZ5t6JLsuxtUXfhPDLJI,0.617,0.588,4.0,-5.442,0.0302,0.642,0.0,0.39,0.257,130.971,226481.0,20258059.0,2022-05-20 00:00:10,262,2022-09-02
7613,Ha*Ash,https://open.spotify.com/artist/5xd2Tg7Zo8755eCy8Gxkp8,Lo Que un Hombre Debería Saber,Haashtag,album,spotify:track:53xbvOgbt6aDHTudDBKGle,0.561,0.879,7.0,-4.093,0.0433,0.148,0.0,0.367,0.67,178.061,194120.0,26357507.0,2022-03-18 01:00:09,325,2022-09-02
7617,Tony Dize,https://open.spotify.com/artist/3LKXWvXFWrkwUzJWxzwVpW,La Corriente,Un Verano Sin Ti,album,spotify:track:1797zYiX4cKosMH836X9Gt,0.663,0.786,11.0,-3.51,0.195,0.229,0.0,0.219,0.579,196.12,198367.0,390936682.0,2022-05-06 04:01:57,276,2022-05-06
